Name,Asset Serial Number,Make,Model,Odometer,Odometer unit of measure,Odometer Last Reported Time,Sample Meter,Hour meter unit of measure,Sample Date,Fluid Sample,Lab report number,Lifetime Energy Generated Value,Service Meter Unit,Lifetime Energy Generated Timestamp,Lifetime Fuel Consumed Value,Service Meter Unit,Lifetime Fuel Consumed Timestamp,Severity,Recommendation,Odometer Value,Service Meter Unit,Odometer Timestamp,Hours Value,Service Meter Unit,Analysis Date,Last Known Location,Last Known Location Last Reported Time
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,COMANDO F TRAS ESQ,U330-54004-2295,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.,,,,5655.7,h,2024-01-08T03:45:50-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,COMANDO F CENT ESQ,U330-54004-2292,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Action Required,"Os teores de Ferro, Alumínio e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.",,,,5655.7,h,2024-01-08T03:45:01-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,TRANSMISSÃO PS,U330-54004-2290,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,5655.7,h,2024-01-08T03:42:31-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,CAIXA TRANSFERENCIA,U330-54004-2288,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,5655.7,h,2024-01-08T03:41:41-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,COMANDO F DIANT DIR,U330-54004-2300,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.  Baixa viscosidade com relação ao tipo de óleo informado.",,,,5655.7,h,2024-01-09T00:20:55-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,DIFERENCIAL DIANTEIRO,U330-54004-2299,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Action Required,"Os teores de Ferro e Cobre associado aos traços de limalhas ferrosas podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.  Baixa viscosidade com relação ao tipo de óleo informado.",,,,5655.7,h,2024-01-09T00:19:24-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,COMANDO F DIANT ESQ,U330-54004-2296,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.  Baixa viscosidade com relação ao tipo de óleo informado.",,,,5655.7,h,2024-01-09T00:18:31-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,SISTEMA HIDRÁULICO,U330-54004-2291,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Monitor Compartment,"O resultado da contagem de partículas acima de -/18/15 é considerado alto para sistemas hidráulicos. Níveis elevados de contaminação por partículas podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Trocar o óleo e coletar nova amostra regularmente.",,,,5655.7,h,2024-01-09T00:17:33-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,MOTOR,U330-54004-2289,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,5655.7,h,2024-01-09T00:16:39-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,COMANDO F CENT DIR,U330-54004-2298,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Action Required,"Os teores de Ferro, Alumínio e Cobre  podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação. Baixa viscosidade com relação ao tipo de óleo informado.",,,,5655.7,h,2024-01-08T05:46:41-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,RADIADOR,U060-54010-9230,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,5656.0,h,2024-01-15T08:05:23-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,DIFERENCIAL TRASEIRO,U330-54004-2293,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.,,,,5655.7,h,2024-01-08T03:45:23-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,COMANDO F TRAS DIR,U330-54004-2294,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.,,,,5655.7,h,2024-01-08T03:45:30-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
060-002,3F300703,CAT,730,31596.0318419,mi,2024-05-19T14:15:24-06:00,7697.8244915880005,h,2023-12-05T00:00Z,DIFERENCIAL CENTRAL,U330-54004-2297,,,,40247.848053862006,usGal,2024-05-19T14:15:24-06:00,Action Required,"Os teores de Ferro, Alumínio e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Verificar as horas do óleo, pois estão discrepantes.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,5655.7,h,2024-01-08T03:46:54-06:00,"Itaituba, Brazil 68180",2024-05-20T03:34:33-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,RADIADOR,U060-54010-9235,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,3295.0,h,2024-01-15T08:06:17-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,RODA DIANT DIR,U330-54004-2332,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Alta viscosidade com relação ao tipo de óleo informado.  Verificar o nome/modelo do óleo utilizado para melhor avaliação dos resultados.",,,,3295.0,h,2024-01-09T01:10:53-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,COMANDO F TRAS DIR,U330-54004-2334,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.",,,,3295.0,h,2024-01-09T01:12:33-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,SISTEMA HIDRÁULICO,U330-54004-2337,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,3295.0,h,2024-01-09T08:52:08-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,COMANDO F TRAS ESQ,U330-54004-2339,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Alta viscosidade com relação ao tipo de óleo informado.  Verificar o nome/modelo do óleo utilizado para melhor avaliação dos resultados.",,,,3295.0,h,2024-01-09T01:15:23-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,MOTOR,U330-54004-2338,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Verificar as horas do óleo, pois estão discrepantes.",,,,3295.0,h,2024-01-09T01:15:06-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,TRANSMISSÃO PS,U330-54004-2336,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,Monitor Compartment,"O resultado da contagem de partículas acima de -/18/15 é considerado alto para transmissões. Níveis elevados de contaminação por partículas podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros (se aplicável).  Verificar na inspeção diária danos nas vedações e ruídos anormais. Na próxima revisão trocar o filtro de óleo para um de alta eficiência, se aplicável e rodar por 250 horas ou efetuar diálise no óleo.  Coletar nova amostra regularmente.",,,,3295.0,h,2024-01-09T01:13:44-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,RODA DIANT ESQ,U330-54004-2331,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Alta viscosidade com relação ao tipo de óleo informado.  Verificar o nome/modelo do óleo utilizado para melhor avaliação dos resultados.",,,,3295.0,h,2024-01-09T01:10:12-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,DIFERENCIAL TRASEIRO,U330-54004-2335,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Alta viscosidade com relação ao tipo de óleo informado.  Verificar o nome/modelo do óleo utilizado para melhor avaliação dos resultados.",,,,3295.0,h,2024-01-09T01:12:55-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
040-009,7W802865,CAT,777E,34903.8382233,mi,2024-05-20T07:28:34-06:00,5844.05606413,h,2023-12-05T00:00Z,SISTEMA DE DIREÇÃO,U330-54004-2333,,,,77449.948148774,usGal,2024-05-20T05:23:46-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,3295.0,h,2024-01-09T05:03:37-06:00,"Itaituba, Brazil 68180",2023-12-24T10:47:02-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-05-09T20:40:42-06:00,3660.1984837120003,h,2023-12-04T00:00Z,MOTOR,U330-54004-2325,,,,61010.209167406,usGal,2024-05-09T20:40:42-06:00,Monitor Compartment,"Os altos valores de oxidação (superaquecimento)  indicam degradação do óleo e podem ocasionar desgaste nas camisas, eixos comandos, engrenagem, válvulas, anéis de segmento, pistões, evidenciado pelos teores de Ferro e Alumínio. Verificar na inspeção diária aumento da temperatura de operação. Na próxima revisão verificar eficiência do sistema de arrefecimento, extensão do período de troca do óleo, verificar sistema de injeção, sopro no cárter e qualidade do combustível utilizado.  Coletar nova amostra regularmente.",,,,5073.8,h,2024-01-09T07:39-06:00,"Itaituba, Brazil 68180",2024-05-14T20:42:38-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-05-09T20:40:42-06:00,3660.1984837120003,h,2023-12-04T00:00Z,COMANDO GIRO DIANT,U330-54004-2321,,,,61010.209167406,usGal,2024-05-09T20:40:42-06:00,Action Required,O elevado teor de Ferro pode indicar desgaste em engrenagens. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,5073.8,h,2024-01-09T00:53:16-06:00,"Itaituba, Brazil 68180",2024-05-14T20:42:38-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-05-09T20:40:42-06:00,3660.1984837120003,h,2023-12-04T00:00Z,COMANDO GIRO TRAS,U330-54004-2324,,,,61010.209167406,usGal,2024-05-09T20:40:42-06:00,Action Required,O elevado teor de Ferro pode indicar desgaste em engrenagens. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,5073.8,h,2024-01-09T01:04:18-06:00,"Itaituba, Brazil 68180",2024-05-14T20:42:38-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-05-09T20:40:42-06:00,3660.1984837120003,h,2023-12-04T00:00Z,COMANDO F TRAS ESQ,U330-54004-2322,,,,61010.209167406,usGal,2024-05-09T20:40:42-06:00,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens, rolamentos, buchas e arruelas de encosto, evidenciado pelos teores de Ferro, Estanho, Cromo e Cobre associado a traços de limalhas ferrosas. Verificar imediatamente danos nas vedações, ruídos anormais e presença de limalhas.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar as horas do óleo pois esta informação interfere na avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.  Baixa viscosidade com relação ao tipo de óleo informado.",,,,5073.8,h,2024-01-09T00:55:57-06:00,"Itaituba, Brazil 68180",2024-05-14T20:42:38-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-05-09T20:40:42-06:00,3660.1984837120003,h,2023-12-04T00:00Z,SISTEMA HIDRÁULICO,U330-54004-2320,,,,61010.209167406,usGal,2024-05-09T20:40:42-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,5075.8,h,2024-01-09T00:50:57-06:00,"Itaituba, Brazil 68180",2024-05-14T20:42:38-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-05-09T20:40:42-06:00,3660.1984837120003,h,2023-12-04T00:00Z,COMANDO F TRAS DIR,U330-54004-2323,,,,61010.209167406,usGal,2024-05-09T20:40:42-06:00,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens, rolamentos, buchas e arruelas de encosto, evidenciado pelos teores de Ferro, Cromo e Cobre associado aos traços de limalhas ferrosas. Verificar imediatamente danos nas vedações, ruídos anormais e presença de limalhas.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Baixa viscosidade com relação ao tipo de óleo informado.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,5073.8,h,2024-01-09T01:02:30-06:00,"Itaituba, Brazil 68180",2024-05-14T20:42:38-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-05-09T20:40:42-06:00,3660.1984837120003,h,2023-12-04T00:00Z,RADIADOR,U060-54010-9246,,,,61010.209167406,usGal,2024-05-09T20:40:42-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,5073.0,h,2024-01-15T08:08:50-06:00,"Itaituba, Brazil 68180",2024-05-14T20:42:38-06:00
020-002,6P300111,CAT,6030,,,,3480.53195109,h,2023-12-03T00:00Z,RADIADOR ESQUERDO,U060-54010-9221,,,,,,,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,1098.0,h,2024-01-15T23:35:49-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:22-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-12-03T00:00Z,MOTOR,U330-54004-2285,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,4612.0,h,2024-01-08T03:40:47-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-12-03T00:00Z,COMANDO GIRO DIR,U330-54004-2287,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.",,,,4612.0,h,2024-01-08T03:40:55-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-12-03T00:00Z,SISTEMA HIDRÁULICO,U330-54004-2283,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,4612.0,h,2024-01-08T03:40:02-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-12-03T00:00Z,COMANDO F TRAS DIR,U330-54004-2284,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens e rolamentos, evidenciado pelos teores de Ferro e Cromo. Verificar imediatamente danos nas vedações, ruídos anormais e presença de limalhas.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,4612.0,h,2024-01-08T03:40:26-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-12-03T00:00Z,COMANDO GIRO ESQ,U330-54004-2282,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.",,,,4612.0,h,2024-01-08T03:39:52-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
021-007,HLW00825,CAT,352,2.9825808,mi,2024-05-19T20:35:48-06:00,6287.770030212,h,2023-12-03T00:00Z,COMANDO F TRAS ESQ,U330-54004-2286,,,,57065.9618060212,usGal,2024-05-19T20:35:48-06:00,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens, evidenciado pelo teor de Ferro. A alta contaminação por água pode causar degradação do óleo, falha na lubrificação e ocasionar desgaste. Verificar imediatamente procedimento de limpeza do equipamento, infiltração de água, danos nas vedações e procedimentos de coleta. Avaliar o modo de operação e aplicação do equipamento. Verificar imediatamente danos nas vedações, ruidos anormais e presença de limalhas. Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Alta viscosidade com relação ao tipo de óleo informado.",,,,4612.0,h,2024-01-09T08:51:49-06:00,"Itaituba, Brazil 68180",2024-05-18T08:56:33-06:00
020-002,6P300111,CAT,6030,,,,3480.53195109,h,2023-12-03T00:00Z,RADIADOR DIREITO,U060-54010-9098,,,,,,,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,1098.0,h,2024-01-15T06:39:12-06:00,"Itaituba, Brazil 68180",2024-05-19T18:00:22-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2023-12-02T00:00Z,RODA DIANT ESQ,U330-54004-2259,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Action Required,Os teores de Ferro e Cromo podem indicar desgastes em engrenagens e rolamentos. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,2950.0,h,2024-01-08T03:21:59-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2023-12-02T00:00Z,TRANSMISSÃO DIFER,U330-54004-2260,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Action Required,"O teor de Cobre associado aos traços de limalhas ferrosas, pode indicar possíveis desgastes em mancais, buchas e discos de fricção.  Verificar imediatamente ruídos anormais, dificuldade na troca de marcha e presença de limalhas. Avaliar modo de operação e aplicação do equipamento.  Coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,2950.0,h,2024-01-08T03:23:08-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2023-12-01T00:00Z,MOTOR,U330-54004-2261,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Monitor Compartment,"O teor de Ferro pode indicar desgaste nas camisas, pistões, eixos comandos, engrenagens e válvulas. Verificar na inspeção diária nível de óleo, eventos de alta temperatura, ruídos e vibrações anormais. Na próxima revisão verificar limalhas no filtro, pressão de lubrificação, operação com baixo nível de óleo (vazamentos) e histórico de complemento de óleo.  Trocar o óleo e coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso. Verificar as horas do óleo, pois estão discrepantes.",,,,2950.0,h,2024-01-09T00:10:16-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
055-002,NN500199,CAT,16,15173.9419571,mi,2024-05-19T20:39:19-06:00,5037.735419074,h,2023-12-01T00:00Z,RODA DIANT DIR,U330-54004-2265,,,,42421.7216080724,usGal,2024-05-19T20:39:19-06:00,Action Required,"Os teores de Ferro e Cromo associado aos traços de limalhas ferrosas, podem indicar desgastes em engrenagens e rolamentos. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,2950.0,h,2024-01-08T03:26:49-06:00,"Itaituba, Brazil 68180",2024-05-19T20:39:19-06:00
